case_id,failure_class,amount,customer_tenure_months,prior_failure_count,payment_method,merchant_category,has_structured_code,true_recoverable,true_would_recover_without_action
938100001218,insufficient_funds,1541.59,36,2,emandate,saas,1,1,0
938100001219,bank_decline,672.51,45,3,upi,edtech,0,1,0
938100001220,insufficient_funds,435.93,55,1,upi,fitness,0,0,0
938100001221,insufficient_funds,1033.52,52,4,card,saas,1,0,0
938100001222,bank_decline,2939.76,31,5,emandate,ecommerce,0,1,0
938100001223,bank_decline,1163.62,62,4,wallet,ecommerce,1,1,0
938100001224,expired_card,552.82,14,2,emandate,fitness,1,0,0
938100001225,bank_decline,3366.87,25,4,netbanking,saas,0,1,0
938100001226,insufficient_funds,779.34,51,5,card,fitness,1,0,0
938100001227,insufficient_funds,3711.86,40,0,card,edtech,1,1,1
938100001228,expired_card,2417.7,55,4,netbanking,fitness,1,0,0
938100001229,mandate_cancelled,2281.51,56,2,emandate,saas,1,0,0
938100001230,expired_card,1952.16,21,0,emandate,saas,1,1,0
938100001231,bank_decline,227.16,62,4,wallet,saas,1,1,0
938100001232,bank_decline,1014.14,46,5,wallet,saas,1,1,0
938100001233,expired_card,215.39,6,0,netbanking,ott,1,0,0
938100001234,expired_card,2192.62,34,4,upi,ecommerce,1,0,0
938100001235,mandate_cancelled,554.88,11,1,netbanking,edtech,0,0,0
938100001236,insufficient_funds,728.1,20,2,upi,fitness,0,0,0
938100001237,bank_decline,1671.47,44,1,netbanking,fitness,1,0,0
938100001238,bank_decline,1344.11,40,0,netbanking,saas,0,1,0
938100001239,bank_decline,9315.55,52,4,netbanking,saas,1,1,0
938100001240,expired_card,2134.45,67,1,upi,ott,1,0,0
938100001241,mandate_cancelled,849.56,14,1,netbanking,ott,0,0,0
938100001242,insufficient_funds,159.63,72,3,card,saas,1,0,0
938100001243,bank_decline,397.5,54,3,card,ott,1,1,0
938100001244,bank_decline,4573.04,37,2,netbanking,saas,0,1,0
938100001245,mandate_cancelled,685.98,1,0,wallet,ott,1,0,0
938100001246,bank_decline,434.57,27,3,wallet,ott,1,1,1
938100001247,bank_decline,7398.26,24,3,wallet,ott,1,1,0
938100001248,mandate_cancelled,4511.82,12,0,wallet,saas,1,1,0
938100001249,expired_card,450.81,68,2,emandate,saas,1,1,0
938100001250,bank_decline,836.54,49,3,card,ott,1,1,0
938100001251,expired_card,2905.27,36,2,upi,edtech,1,0,0
938100001252,bank_decline,438.49,52,3,emandate,saas,0,1,0
938100001253,insufficient_funds,396.73,61,5,wallet,ecommerce,0,0,0
938100001254,bank_decline,726.5,42,3,card,fitness,1,1,0
938100001255,mandate_cancelled,534.41,48,5,upi,saas,1,1,0
938100001256,mandate_cancelled,4735.83,63,1,upi,ecommerce,1,0,0
938100001257,insufficient_funds,273.27,24,0,card,ott,1,1,0
938100001258,expired_card,855.89,12,0,wallet,ott,1,1,0
938100001259,insufficient_funds,369.94,24,3,wallet,ott,0,0,0
938100001260,bank_decline,1705.1,28,1,upi,saas,1,1,0
938100001261,insufficient_funds,283.17,18,3,netbanking,ecommerce,1,0,0
938100001262,expired_card,129.29,13,0,netbanking,ott,1,0,0
938100001263,bank_decline,1136.51,34,1,card,saas,1,0,0
938100001264,mandate_cancelled,2087.43,47,3,upi,fitness,1,0,0
938100001265,insufficient_funds,1082.33,33,1,netbanking,ott,1,1,1
938100001266,expired_card,6982.29,6,0,emandate,saas,1,0,0
938100001267,bank_decline,269.88,8,0,netbanking,edtech,1,1,0
938100001268,bank_decline,1827.64,72,5,card,ecommerce,0,1,1
938100001269,mandate_cancelled,514.52,72,4,upi,ott,0,0,0
938100001270,insufficient_funds,1307.7,32,5,netbanking,edtech,0,0,0
938100001271,bank_decline,509.56,48,0,wallet,saas,1,1,0
938100001272,bank_decline,3923.76,30,3,netbanking,fitness,1,1,0
938100001273,bank_decline,996.16,24,0,card,ecommerce,0,0,0
938100001274,expired_card,344.36,48,0,netbanking,ecommerce,1,1,0
938100001275,mandate_cancelled,520.33,60,0,wallet,ott,1,1,0
938100001276,mandate_cancelled,8213.44,72,3,netbanking,fitness,0,0,0
938100001277,expired_card,632.99,24,3,upi,ott,0,1,0
938100001278,expired_card,215.29,23,1,emandate,edtech,1,1,1
938100001279,bank_decline,616.76,16,3,netbanking,edtech,0,1,0
938100001280,bank_decline,3103.87,72,5,emandate,ecommerce,1,1,0
938100001281,expired_card,4328.97,25,4,upi,saas,1,0,0
938100001282,mandate_cancelled,517.12,22,3,upi,edtech,1,1,1
938100001283,bank_decline,696.82,72,3,upi,edtech,1,1,0
938100001284,bank_decline,2103.09,24,0,emandate,saas,1,1,0
938100001285,insufficient_funds,1377.88,31,3,wallet,saas,1,0,0
938100001286,bank_decline,655.24,45,1,wallet,ecommerce,0,1,1
938100001287,expired_card,4130.5,47,3,upi,fitness,1,0,0
938100001288,insufficient_funds,1025.04,39,0,netbanking,saas,1,0,0
938100001289,mandate_cancelled,6455.53,24,1,netbanking,fitness,1,0,0
938100001290,expired_card,1365.28,72,4,wallet,saas,1,0,0
938100001291,expired_card,3784.35,58,0,upi,fitness,1,1,0
938100001292,insufficient_funds,747.45,60,0,netbanking,edtech,0,0,0
938100001293,insufficient_funds,706.58,31,3,wallet,fitness,0,0,0
938100001294,insufficient_funds,254.77,65,3,netbanking,edtech,1,1,0
938100001295,bank_decline,1534.15,20,1,wallet,edtech,1,1,0
938100001296,mandate_cancelled,545.84,56,0,wallet,ott,1,0,0
938100001297,expired_card,1570.8,11,1,upi,saas,1,0,0
938100001298,insufficient_funds,755.69,72,5,netbanking,fitness,0,0,0
938100001299,mandate_cancelled,1947.74,68,1,netbanking,ecommerce,1,0,0
938100001300,expired_card,4098.78,17,0,upi,edtech,0,0,0
938100001301,insufficient_funds,715.6,60,0,upi,fitness,0,1,0
938100001302,bank_decline,638.1,50,3,emandate,saas,1,1,1
938100001303,bank_decline,1013.42,65,4,card,saas,1,1,1
938100001304,bank_decline,2608.91,53,5,wallet,edtech,0,1,1
938100001305,expired_card,10246.44,36,0,card,fitness,1,1,0
938100001306,expired_card,1134.38,11,1,emandate,edtech,1,0,0
938100001307,expired_card,348.46,30,1,card,edtech,0,1,1
938100001308,mandate_cancelled,5503.74,72,5,card,ecommerce,0,0,0
938100001309,expired_card,3780.54,12,1,upi,ott,1,1,0
938100001310,mandate_cancelled,2905.43,4,0,netbanking,saas,1,0,0
938100001311,insufficient_funds,506.37,31,3,wallet,ott,1,0,0
938100001312,mandate_cancelled,2273.1,13,1,wallet,ecommerce,0,0,0
938100001313,bank_decline,950.69,36,0,card,fitness,1,1,0
938100001314,insufficient_funds,334.89,28,3,netbanking,edtech,1,1,0
938100001315,expired_card,11449.68,16,1,upi,ecommerce,1,0,0
938100001316,insufficient_funds,418.91,44,2,emandate,saas,1,1,0
938100001317,insufficient_funds,1485.45,34,1,netbanking,fitness,0,1,0
938100001318,bank_decline,1313.61,18,1,card,ott,1,1,1
938100001319,bank_decline,2310.49,32,2,wallet,edtech,1,1,0
938100001320,bank_decline,6929.88,24,0,netbanking,saas,0,1,1
938100001321,insufficient_funds,3444.23,31,2,wallet,ott,1,0,0
938100001322,mandate_cancelled,862.21,51,0,emandate,ott,1,0,0
938100001323,expired_card,168.61,52,1,card,fitness,1,1,0
938100001324,insufficient_funds,3809.72,4,0,upi,fitness,1,1,0
938100001325,insufficient_funds,203.08,25,3,wallet,saas,0,0,0
938100001326,bank_decline,487.39,43,5,upi,ecommerce,1,1,0
938100001327,insufficient_funds,549.51,48,4,card,ott,1,0,0
938100001328,expired_card,811.56,58,1,emandate,saas,0,0,0
938100001329,bank_decline,278.39,57,4,upi,ecommerce,1,1,0
938100001330,insufficient_funds,1253.0,72,4,netbanking,ecommerce,0,0,0
938100001331,bank_decline,2079.09,48,0,card,fitness,1,0,0
938100001332,bank_decline,2335.62,3,0,emandate,saas,0,1,1
938100001333,bank_decline,6471.8,72,3,wallet,saas,1,1,0
938100001334,expired_card,2866.33,72,5,card,ecommerce,1,0,0
938100001335,bank_decline,1539.93,43,4,emandate,edtech,1,1,0
938100001336,bank_decline,1787.53,59,5,wallet,edtech,1,0,0
938100001337,expired_card,559.71,13,1,netbanking,saas,1,0,0
938100001338,bank_decline,1398.47,1,0,netbanking,ott,1,1,0
938100001339,insufficient_funds,977.52,67,3,card,edtech,1,0,0
938100001340,mandate_cancelled,1235.75,64,1,card,edtech,0,0,0
938100001341,insufficient_funds,1168.22,27,3,upi,edtech,1,0,0
938100001342,expired_card,3372.92,48,0,upi,saas,1,0,0
938100001343,bank_decline,455.24,62,5,emandate,ecommerce,0,1,0
938100001344,bank_decline,297.44,72,5,upi,saas,1,1,1
938100001345,bank_decline,2026.0,49,3,card,saas,1,1,0
938100001346,mandate_cancelled,1063.43,33,0,card,saas,1,0,0
938100001347,insufficient_funds,797.15,3,0,wallet,fitness,1,0,0
938100001348,expired_card,1522.42,43,0,emandate,ott,1,0,0
938100001349,insufficient_funds,834.23,72,4,card,fitness,1,0,0
938100001350,insufficient_funds,556.17,42,3,emandate,edtech,1,0,0
938100001351,expired_card,2481.33,10,1,upi,ecommerce,1,1,0
938100001352,bank_decline,1774.62,24,3,card,ott,1,1,1
938100001353,bank_decline,704.14,3,0,emandate,saas,1,0,0
938100001354,mandate_cancelled,882.7,12,0,emandate,fitness,1,0,0
938100001355,insufficient_funds,448.47,6,0,emandate,fitness,1,1,0
938100001356,bank_decline,571.86,63,1,upi,edtech,1,1,0
938100001357,expired_card,2242.34,43,1,upi,fitness,0,1,0
938100001358,mandate_cancelled,1453.71,72,3,wallet,saas,1,1,0
938100001359,insufficient_funds,331.91,52,4,card,saas,1,0,0
938100001360,mandate_cancelled,622.97,13,1,card,ecommerce,0,0,0
938100001361,bank_decline,1274.52,31,0,netbanking,ott,0,1,1
938100001362,bank_decline,565.47,72,5,wallet,fitness,0,1,0
938100001363,expired_card,7424.88,65,3,upi,saas,1,1,0
938100001364,bank_decline,8875.92,71,5,card,ecommerce,1,1,1
938100001365,insufficient_funds,1454.13,48,0,netbanking,saas,1,1,0
938100001366,insufficient_funds,2358.93,48,0,emandate,edtech,1,1,1
938100001367,expired_card,794.85,1,0,emandate,edtech,0,0,0
938100001368,expired_card,428.77,59,4,wallet,saas,0,1,1
938100001369,bank_decline,1763.38,40,4,emandate,saas,1,0,0
938100001370,mandate_cancelled,251.46,72,3,netbanking,ott,1,0,0
938100001371,bank_decline,2420.04,64,3,emandate,ecommerce,0,1,0
938100001372,bank_decline,675.62,12,0,card,ott,1,1,0
938100001373,mandate_cancelled,1213.93,11,2,card,edtech,1,0,0
938100001374,insufficient_funds,828.68,32,5,card,fitness,0,0,0
938100001375,bank_decline,2077.92,27,3,netbanking,ott,1,1,0
938100001376,mandate_cancelled,1139.5,24,0,wallet,ott,1,1,0
938100001377,mandate_cancelled,2502.1,13,2,netbanking,ecommerce,1,0,0
938100001378,mandate_cancelled,1349.29,20,2,card,fitness,1,0,0
938100001379,mandate_cancelled,399.59,72,5,card,ecommerce,1,1,0
938100001380,mandate_cancelled,1729.22,60,0,wallet,fitness,1,0,0
938100001381,bank_decline,1690.75,6,0,wallet,ecommerce,0,1,1
938100001382,insufficient_funds,529.59,26,5,upi,edtech,0,1,0
938100001383,bank_decline,4479.61,6,0,wallet,ecommerce,1,0,0
938100001384,expired_card,923.34,42,1,emandate,saas,1,0,0
938100001385,bank_decline,783.2,34,1,netbanking,ott,1,1,1
938100001386,bank_decline,439.43,48,0,card,ecommerce,1,1,1
938100001387,insufficient_funds,1202.19,33,5,wallet,saas,1,0,0
938100001388,bank_decline,1812.24,32,4,card,edtech,0,1,0
938100001389,expired_card,2261.85,64,1,emandate,fitness,1,0,0
938100001390,expired_card,150.72,33,3,upi,ecommerce,0,1,0
938100001391,mandate_cancelled,623.65,72,5,card,fitness,1,0,0
938100001392,bank_decline,1272.59,66,3,emandate,edtech,1,1,1
938100001393,insufficient_funds,7319.15,33,1,wallet,edtech,0,1,0
938100001394,insufficient_funds,1253.42,33,5,netbanking,ecommerce,1,0,0
938100001395,insufficient_funds,2071.54,46,1,wallet,ecommerce,1,1,0
938100001396,insufficient_funds,2055.52,16,0,upi,ott,1,1,0
938100001397,bank_decline,940.99,69,5,upi,fitness,1,1,1
938100001398,bank_decline,1282.76,24,0,upi,edtech,1,0,0
938100001399,bank_decline,2195.64,1,0,netbanking,edtech,0,0,0
938100001400,insufficient_funds,1000.85,30,4,wallet,fitness,0,0,0
938100001401,insufficient_funds,478.31,21,2,upi,edtech,0,1,0
938100001402,expired_card,458.54,6,0,emandate,saas,1,0,0
938100001403,insufficient_funds,2900.05,60,0,emandate,fitness,0,1,0
938100001404,expired_card,1498.47,60,0,emandate,fitness,1,1,0
938100001405,insufficient_funds,277.38,8,1,netbanking,edtech,1,1,0
938100001406,insufficient_funds,499.33,72,4,emandate,edtech,1,0,0
938100001407,bank_decline,4615.41,31,4,netbanking,ecommerce,1,1,1
938100001408,mandate_cancelled,760.99,3,0,card,edtech,1,0,0
938100001409,expired_card,1160.5,3,0,upi,ecommerce,0,0,0
938100001410,insufficient_funds,1539.54,72,3,card,fitness,1,1,1
938100001411,insufficient_funds,2675.89,64,2,netbanking,fitness,1,1,0
938100001412,bank_decline,681.95,44,1,netbanking,saas,1,1,0
938100001413,bank_decline,489.72,32,0,upi,fitness,1,0,0
938100001414,bank_decline,389.17,52,1,card,ott,0,1,1
938100001415,insufficient_funds,782.78,56,3,netbanking,saas,1,0,0
938100001416,bank_decline,12690.21,11,0,emandate,edtech,1,1,0
938100001417,insufficient_funds,815.37,72,5,netbanking,fitness,1,1,1
938100001418,bank_decline,373.27,36,5,upi,edtech,0,1,1
938100001419,bank_decline,1268.72,72,5,upi,ott,1,1,1
938100001420,mandate_cancelled,257.32,51,3,wallet,saas,1,0,0
938100001421,mandate_cancelled,1032.58,27,0,emandate,fitness,1,0,0
938100001422,mandate_cancelled,1466.08,9,1,netbanking,fitness,0,0,0
938100001423,bank_decline,1231.02,71,3,card,ott,1,1,0
938100001424,bank_decline,4070.86,72,5,upi,saas,1,1,0
938100001425,bank_decline,434.74,72,5,emandate,ott,1,1,0
938100001426,bank_decline,906.93,16,0,emandate,fitness,1,1,1
938100001427,bank_decline,3253.23,13,1,netbanking,saas,1,0,0
938100001428,expired_card,2593.64,34,0,emandate,ecommerce,0,1,1
938100001429,insufficient_funds,717.49,42,0,netbanking,saas,1,1,0
938100001430,bank_decline,8624.89,33,4,wallet,fitness,1,1,0
938100001431,bank_decline,3480.96,35,4,netbanking,saas,1,1,0
938100001432,bank_decline,1906.86,15,2,upi,fitness,0,1,0
938100001433,insufficient_funds,2978.67,36,0,upi,ott,1,0,0
938100001434,mandate_cancelled,744.29,24,0,wallet,ott,1,0,0
938100001435,mandate_cancelled,1028.27,23,0,netbanking,fitness,1,0,0
938100001436,insufficient_funds,1359.32,31,4,card,ott,0,0,0
938100001437,mandate_cancelled,2904.21,45,0,emandate,ott,1,0,0
938100001438,expired_card,3660.11,52,5,wallet,ott,1,0,0
938100001439,mandate_cancelled,658.12,23,5,upi,ecommerce,1,1,0
938100001440,insufficient_funds,3228.71,9,2,wallet,fitness,1,1,0
938100001441,bank_decline,744.72,64,4,wallet,ecommerce,0,1,1
938100001442,mandate_cancelled,1453.33,63,3,emandate,fitness,0,0,0
938100001443,mandate_cancelled,3086.0,72,2,emandate,saas,1,1,0
938100001444,mandate_cancelled,641.27,14,0,upi,fitness,0,0,0
938100001445,insufficient_funds,1352.54,36,5,card,saas,1,0,0
938100001446,bank_decline,489.21,19,3,wallet,edtech,1,1,0
938100001447,insufficient_funds,901.89,18,2,card,ecommerce,1,0,0
938100001448,insufficient_funds,1378.86,3,0,emandate,ecommerce,1,1,0
938100001449,mandate_cancelled,2038.31,53,0,card,ecommerce,0,1,1
938100001450,insufficient_funds,2308.69,36,0,netbanking,ott,1,1,0
938100001451,insufficient_funds,1380.62,30,5,upi,ott,0,0,0
938100001452,insufficient_funds,924.1,71,5,emandate,saas,1,0,0
938100001453,insufficient_funds,590.51,72,5,netbanking,ecommerce,1,0,0
938100001454,insufficient_funds,1072.79,28,3,upi,ecommerce,1,0,0
938100001455,bank_decline,4487.06,44,3,wallet,edtech,0,1,0
938100001456,bank_decline,2129.32,56,4,netbanking,edtech,1,1,0
938100001457,mandate_cancelled,4263.84,67,1,upi,ecommerce,1,0,0
938100001458,bank_decline,1625.7,72,3,netbanking,edtech,1,1,1
938100001459,insufficient_funds,941.8,52,5,wallet,saas,1,0,0
938100001460,bank_decline,1393.27,13,0,upi,edtech,1,1,1
938100001461,insufficient_funds,450.82,72,4,netbanking,edtech,0,0,0
938100001462,bank_decline,830.31,48,0,wallet,ott,0,1,0
938100001463,bank_decline,275.11,48,5,wallet,ecommerce,1,1,0
938100001464,mandate_cancelled,763.88,20,1,wallet,saas,1,1,0
938100001465,mandate_cancelled,1163.67,13,0,netbanking,fitness,0,0,0
938100001466,insufficient_funds,1110.89,33,5,card,saas,0,0,0
938100001467,expired_card,2236.69,10,1,card,ott,1,0,0
938100001468,mandate_cancelled,979.47,60,0,upi,ecommerce,1,0,0
938100001469,insufficient_funds,443.96,60,3,card,fitness,1,0,0
938100001470,insufficient_funds,2097.61,9,1,upi,edtech,0,0,0
938100001471,bank_decline,5371.77,23,5,card,edtech,1,0,0
938100001472,insufficient_funds,1109.4,41,4,wallet,fitness,1,0,0
938100001473,mandate_cancelled,1971.19,11,2,card,edtech,1,0,0
938100001474,expired_card,12740.83,24,0,card,ecommerce,1,0,0
938100001475,bank_decline,5840.98,6,0,wallet,ott,1,0,0
938100001476,bank_decline,866.76,13,3,upi,ecommerce,1,1,1
938100001477,expired_card,3228.83,46,5,card,edtech,1,0,0
938100001478,insufficient_funds,1633.42,12,0,netbanking,saas,1,1,0
938100001479,bank_decline,1779.25,45,3,card,saas,0,1,0
938100001480,insufficient_funds,3552.61,6,0,card,edtech,1,0,0
938100001481,mandate_cancelled,625.16,11,1,netbanking,ott,1,0,0
938100001482,insufficient_funds,1366.85,36,2,upi,fitness,1,1,1
938100001483,bank_decline,570.72,60,2,upi,saas,1,0,0
938100001484,expired_card,3401.98,63,1,netbanking,ecommerce,1,0,0
938100001485,insufficient_funds,1648.87,21,2,upi,fitness,1,1,1
938100001486,insufficient_funds,1352.51,24,0,upi,edtech,1,1,0
938100001487,insufficient_funds,3626.75,13,0,emandate,edtech,1,1,0
938100001488,expired_card,1719.53,52,0,upi,ecommerce,1,0,0
938100001489,bank_decline,403.28,72,4,netbanking,fitness,0,1,1
938100001490,insufficient_funds,2806.05,12,0,emandate,ecommerce,1,0,0
938100001491,mandate_cancelled,1309.23,28,1,emandate,saas,1,0,0
938100001492,expired_card,450.49,8,1,card,ecommerce,1,0,0
938100001493,expired_card,1174.27,36,3,upi,fitness,1,1,0
938100001494,expired_card,1955.18,48,0,upi,ott,1,0,0
938100001495,insufficient_funds,643.08,48,5,netbanking,edtech,1,0,0
938100001496,bank_decline,434.14,35,5,upi,saas,0,1,1
938100001497,bank_decline,404.36,27,3,emandate,saas,0,1,1
938100001498,bank_decline,1922.21,72,4,netbanking,edtech,1,1,1
938100001499,insufficient_funds,635.52,72,5,upi,edtech,1,0,0
938100001500,insufficient_funds,1530.39,19,0,card,ecommerce,0,1,0
938100001501,insufficient_funds,1160.77,72,4,netbanking,edtech,1,0,0
938100001502,insufficient_funds,1311.9,37,5,netbanking,fitness,1,0,0
938100001503,insufficient_funds,694.46,68,2,upi,edtech,1,0,0
938100001504,bank_decline,156.9,39,3,netbanking,edtech,1,1,0
938100001505,insufficient_funds,1056.56,72,5,wallet,fitness,1,0,0
938100001506,bank_decline,521.26,72,5,wallet,ott,1,1,0
938100001507,insufficient_funds,687.68,21,3,upi,ott,1,0,0
938100001508,expired_card,2277.69,61,2,wallet,fitness,1,1,0
938100001509,bank_decline,1178.19,6,0,upi,ott,1,0,0
938100001510,mandate_cancelled,1369.79,42,4,wallet,ott,1,0,0
938100001511,mandate_cancelled,2172.57,8,1,wallet,ecommerce,0,0,0
938100001512,mandate_cancelled,6045.46,52,1,emandate,edtech,1,0,0
938100001513,mandate_cancelled,6322.5,58,0,netbanking,edtech,1,1,0
938100001514,insufficient_funds,488.3,60,0,card,ecommerce,1,1,0
938100001515,mandate_cancelled,3475.0,14,0,card,ecommerce,1,0,0
938100001516,insufficient_funds,426.04,38,4,card,ecommerce,1,0,0
938100001517,insufficient_funds,4345.04,48,0,wallet,edtech,1,1,0
938100001518,insufficient_funds,1169.47,58,4,card,edtech,1,0,0
938100001519,bank_decline,638.92,72,5,upi,ott,1,1,0
938100001520,expired_card,702.88,14,0,emandate,ecommerce,1,0,0
938100001521,expired_card,2396.26,72,5,wallet,ott,1,1,1
938100001522,mandate_cancelled,1785.96,55,1,upi,saas,1,1,0
938100001523,bank_decline,4569.46,40,1,upi,ecommerce,1,1,1
938100001524,insufficient_funds,1676.79,12,0,card,edtech,0,0,0
938100001525,expired_card,595.28,49,5,emandate,edtech,1,1,0
938100001526,insufficient_funds,1132.5,60,4,wallet,edtech,0,0,0
938100001527,bank_decline,2986.29,48,0,emandate,edtech,1,1,0
938100001528,insufficient_funds,433.8,72,3,upi,ott,1,0,0
938100001529,bank_decline,1435.48,47,5,netbanking,saas,0,1,0
938100001530,insufficient_funds,1703.05,36,0,wallet,ecommerce,1,1,1
938100001531,bank_decline,636.64,63,4,emandate,edtech,0,1,1
938100001532,insufficient_funds,1278.86,72,4,wallet,fitness,1,0,0
938100001533,insufficient_funds,221.01,58,3,wallet,saas,1,0,0
938100001534,insufficient_funds,1100.06,39,3,emandate,ott,0,1,0
938100001535,bank_decline,4749.64,70,3,emandate,ott,1,1,0
938100001536,expired_card,2184.5,20,2,upi,edtech,1,0,0
938100001537,expired_card,1316.43,6,0,emandate,ecommerce,0,0,0
938100001538,expired_card,4196.7,27,3,emandate,edtech,1,0,0
938100001539,insufficient_funds,1265.74,18,1,netbanking,saas,0,1,0
938100001540,insufficient_funds,491.71,65,3,netbanking,saas,1,0,0
938100001541,expired_card,1203.67,48,0,card,fitness,1,0,0
938100001542,bank_decline,7463.18,38,4,emandate,saas,1,1,1
938100001543,insufficient_funds,3418.12,44,1,upi,fitness,1,1,0
938100001544,expired_card,823.6,72,4,card,ott,1,0,0
938100001545,bank_decline,3646.17,19,4,emandate,ott,1,1,1
938100001546,expired_card,1394.05,32,1,card,ott,1,1,0
938100001547,insufficient_funds,966.66,29,1,upi,ott,1,1,1
938100001548,insufficient_funds,763.46,72,3,emandate,edtech,1,0,0
938100001549,insufficient_funds,716.38,36,3,emandate,ecommerce,0,0,0
938100001550,mandate_cancelled,2001.61,18,1,netbanking,ecommerce,0,0,0
938100001551,bank_decline,1553.54,72,4,upi,ecommerce,1,1,0
938100001552,expired_card,1534.16,54,0,wallet,edtech,1,1,0
938100001553,mandate_cancelled,891.8,56,2,emandate,ecommerce,0,0,0
938100001554,mandate_cancelled,744.82,1,0,card,saas,1,1,0
938100001555,insufficient_funds,1070.29,56,5,card,ott,1,1,1
938100001556,bank_decline,487.24,31,5,netbanking,ott,0,1,0
938100001557,expired_card,1114.47,72,2,card,saas,1,0,0
938100001558,insufficient_funds,1129.36,71,3,netbanking,saas,1,0,0
938100001559,mandate_cancelled,2117.96,3,0,emandate,saas,1,0,0
938100001560,bank_decline,1375.12,48,4,upi,edtech,1,1,1
938100001561,expired_card,530.61,36,0,upi,edtech,1,1,0
938100001562,bank_decline,412.18,36,1,emandate,ott,1,1,0
938100001563,insufficient_funds,504.09,20,0,emandate,fitness,1,0,0
938100001564,mandate_cancelled,1648.91,8,1,emandate,ecommerce,0,0,0
938100001565,mandate_cancelled,243.87,14,1,netbanking,ott,1,0,0
938100001566,bank_decline,946.39,46,5,upi,ecommerce,1,1,1
938100001567,mandate_cancelled,285.19,31,0,wallet,ott,1,0,0
938100001568,expired_card,433.73,46,1,emandate,saas,0,0,0
938100001569,expired_card,1656.12,12,0,upi,edtech,1,0,0
938100001570,insufficient_funds,2077.33,1,0,emandate,saas,1,1,0
938100001571,insufficient_funds,1825.76,34,0,upi,ecommerce,1,1,1
938100001572,bank_decline,2628.86,38,5,wallet,edtech,1,1,1
938100001573,bank_decline,1354.06,58,3,card,ott,1,1,0
938100001574,insufficient_funds,1209.98,72,5,wallet,fitness,1,1,0
938100001575,mandate_cancelled,3715.54,31,0,emandate,fitness,0,0,0
938100001576,insufficient_funds,161.82,47,4,upi,ecommerce,1,0,0
938100001577,insufficient_funds,4171.09,6,0,netbanking,ecommerce,1,0,0
938100001578,bank_decline,1282.92,59,4,wallet,saas,1,1,0
938100001579,bank_decline,1316.39,65,4,netbanking,edtech,1,1,0
938100001580,bank_decline,2610.9,16,2,card,ecommerce,1,0,0
938100001581,mandate_cancelled,3320.62,8,0,netbanking,ott,1,0,0
938100001582,insufficient_funds,844.34,48,0,wallet,fitness,1,0,0
938100001583,mandate_cancelled,314.12,12,0,card,ecommerce,1,0,0
938100001584,insufficient_funds,555.51,72,5,netbanking,saas,1,0,0
938100001585,insufficient_funds,1638.79,2,0,wallet,saas,0,1,0
938100001586,expired_card,1860.63,66,1,netbanking,ott,0,1,0
938100001587,expired_card,1570.87,36,0,card,edtech,1,1,0
938100001588,expired_card,3759.1,60,0,wallet,saas,1,0,0
938100001589,bank_decline,3635.55,1,0,card,ott,1,1,0
938100001590,bank_decline,6711.89,48,0,card,ott,1,0,0
938100001591,mandate_cancelled,439.94,54,0,netbanking,ecommerce,1,0,0
938100001592,bank_decline,6155.84,52,1,upi,edtech,0,1,0
938100001593,expired_card,2682.45,5,0,card,ecommerce,0,0,0
938100001594,insufficient_funds,978.17,13,3,netbanking,saas,0,0,0
938100001595,mandate_cancelled,937.9,68,1,emandate,saas,1,0,0
938100001596,insufficient_funds,1168.5,60,4,upi,ecommerce,1,0,0
938100001597,insufficient_funds,843.77,49,5,netbanking,saas,0,0,0
938100001598,mandate_cancelled,6610.37,25,2,upi,saas,1,0,0
938100001599,expired_card,991.28,42,0,emandate,ecommerce,1,1,0
938100001600,mandate_cancelled,935.8,38,2,emandate,edtech,1,0,0
938100001601,bank_decline,1374.88,3,0,upi,ecommerce,0,1,1
938100001602,expired_card,697.82,43,0,upi,fitness,1,1,0
938100001603,bank_decline,675.03,16,1,wallet,saas,1,0,0
938100001604,bank_decline,1887.49,12,1,upi,ecommerce,1,1,0
938100001605,insufficient_funds,451.8,67,4,emandate,edtech,1,0,0
938100001606,bank_decline,1729.14,48,4,upi,fitness,1,1,1
938100001607,expired_card,5464.22,36,0,emandate,ecommerce,0,0,0
938100001608,insufficient_funds,997.32,34,1,wallet,edtech,1,1,1
938100001609,mandate_cancelled,1517.08,30,3,emandate,edtech,1,0,0
938100001610,bank_decline,12514.16,24,3,wallet,fitness,1,1,0
938100001611,insufficient_funds,539.47,67,1,wallet,edtech,0,1,0
938100001612,bank_decline,9745.59,49,4,upi,ecommerce,1,0,0
938100001613,expired_card,962.27,46,5,emandate,ott,1,1,0
938100001614,mandate_cancelled,1277.3,48,0,netbanking,edtech,1,0,0
938100001615,mandate_cancelled,6938.54,60,0,emandate,saas,1,0,0
938100001616,insufficient_funds,2056.29,56,0,upi,saas,0,1,0
938100001617,insufficient_funds,909.59,69,5,card,ott,1,1,0
938100001618,mandate_cancelled,1935.68,24,0,emandate,edtech,0,1,0
938100001619,bank_decline,1336.84,72,5,wallet,ecommerce,1,1,0
938100001620,insufficient_funds,1040.28,53,3,emandate,edtech,0,0,0
938100001621,mandate_cancelled,2167.69,70,2,upi,edtech,0,0,0
938100001622,mandate_cancelled,1226.09,66,1,wallet,ecommerce,1,1,0
938100001623,insufficient_funds,1304.44,27,3,netbanking,fitness,1,0,0
938100001624,bank_decline,560.84,54,1,card,saas,1,0,0
